User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
12996848,1,62,176,84,20,99,40.3
19032889,1,35,179,86,25,109,40.9
10157722,1,52,197,99,3,80,38.6
12664945,1,78,175,78,4,84,38.7
13682713,1,72,177,80,7,82,39.2
14684977,1,27,171,73,17,102,40.2
19266216,0,44,167,67,21,97,40.3
18993978,0,30,169,61,3,86,38.9
15207250,0,64,167,67,14,87,40.3
13508375,0,30,169,64,18,97,39.9
13703414,0,53,165,63,12,93,40
11639615,1,54,177,78,26,109,41.2
19444111,0,51,151,58,5,83,38.9
19445064,0,23,159,59,8,91,39.9
13276331,1,45,190,94,10,84,39.7
11932748,0,64,161,61,7,89,39.4
16915143,0,61,174,73,25,117,40.6
17570524,0,54,145,46,5,82,39
13862603,0,20,166,58,8,88,39.9
16305906,0,52,159,65,7,93,39.1
19397568,0,36,173,68,27,108,40.8
10094392,1,45,179,78,24,114,40.6
12834092,1,52,185,79,26,106,41
18418052,0,67,160,61,5,79,38.9
18289280,0,33,179,82,10,91,39.7
16557049,1,35,203,109,12,94,40.1
13910842,1,37,195,97,18,97,40.4
16690747,0,78,166,65,12,94,39.9
13346709,0,25,167,60,4,92,39
18752867,0,58,159,52,16,96,40.5
11520996,1,23,184,82,17,87,40.4
17179219,1,63,199,105,2,74,38.5
17862455,1,56,185,85,19,95,40.4
10006606,1,50,183,89,23,96,40.4
12223834,0,32,160,54,2,87,38.3
11111946,0,28,155,54,11,87,40.2
14242881,0,20,156,53,28,102,41
18359791,1,20,189,89,6,82,39.4
12587772,0,73,157,62,11,98,40.2
11363860,1,37,189,88,5,88,38.9
18857409,0,59,157,57,26,101,40.6
12021778,0,54,161,64,21,95,40.7
18151353,0,27,156,62,19,103,40.3
13749310,1,51,172,72,14,102,40.5
12326609,1,28,183,87,15,100,40.3
18006110,0,70,162,63,27,98,41
14254234,1,20,192,87,3,89,38.7
15742444,0,71,164,64,14,94,40.4
17401315,1,24,178,82,12,94,40.1
10295055,0,36,171,64,9,90,39.8
11869589,0,33,175,70,21,104,40.6
18677018,0,30,159,53,10,95,39.7
15847336,0,23,166,68,4,77,39
15045105,0,38,162,62,20,94,40.3
18065143,1,29,189,94,6,95,39.3
10100197,0,36,176,74,23,108,40.8
19524333,1,74,177,81,28,112,40.9
13795687,0,66,172,71,25,99,41
17243449,0,37,149,51,6,93,39.3
17533629,0,66,154,56,23,106,40.8
19109528,1,51,185,94,24,96,40.7
17269604,0,40,172,69,5,89,39
14134038,0,26,158,55,19,98,40.1
14439797,0,29,182,76,5,86,39.1
13645215,0,25,161,60,2,78,38.4
14798243,0,28,163,62,19,93,40.4
12303119,1,51,178,88,12,92,40.2
11074101,1,31,191,93,14,94,40.1
15698304,0,36,181,76,4,77,39.1
15825766,1,65,192,91,23,108,40.7
14105244,0,74,175,75,13,87,40.1
15113959,0,36,156,57,13,98,40.3
10781141,0,21,160,56,9,86,39.9
12476950,0,42,172,69,30,108,41
17692486,1,41,184,91,23,113,40.4
11985090,0,29,157,53,2,84,38.3
11187151,1,24,177,79,28,104,40.7
14868833,0,41,158,59,20,98,40.6
17153443,1,44,183,88,8,88,39.5
12445828,1,66,197,101,7,81,39.3
17355831,0,74,162,63,3,84,39.2
13858367,1,54,201,109,27,106,40.9
16928647,1,20,179,78,4,85,38.6
12142650,1,56,200,101,28,112,40.9
13275894,0,64,158,57,4,83,38.7
15656843,0,31,147,48,17,91,40.5
15865582,0,29,178,68,5,77,39.2
17590240,0,28,154,54,14,93,40.2
14467823,1,29,182,84,19,101,40.4
18763362,0,56,170,76,7,87,39.3
17807487,1,78,193,94,17,97,40.3
15108943,0,35,153,57,29,114,40.8
17822636,0,60,170,71,3,82,38.1
19185953,0,23,171,67,25,112,40.5
17542228,1,25,191,85,25,105,40.7
17019655,0,54,170,70,6,84,39.2
18821785,0,32,168,64,18,96,40.5
18259750,1,52,172,82,29,111,40.9
15005748,0,42,157,55,14,91,40.6
19060454,1,38,179,86,15,108,40.3
12811939,0,53,155,55,24,103,40.6
18332610,0,43,161,63,19,101,40.3
10589945,0,25,184,82,20,93,40.8
18457526,1,64,188,93,18,102,40.2
15571396,0,46,163,60,11,93,39.9
17801835,0,21,176,68,21,105,39.9
10467074,1,65,199,99,26,107,40.8
16649661,1,23,173,74,24,93,40.6
10890442,1,37,176,83,3,88,38.6
15737805,0,31,145,52,9,84,39.8
18381946,0,38,144,48,17,98,40.1
12668017,1,58,175,80,14,93,40.1
13869124,1,53,177,80,15,98,40
13023711,1,71,210,121,25,111,40.6
16090965,0,26,160,58,14,95,39.9
14625600,1,48,173,75,14,93,40.2
12115190,0,56,155,60,3,84,38.7
17806343,0,35,173,68,29,108,40.4
12265128,1,43,173,74,12,89,39.9
15260311,1,28,190,93,10,84,39.6
19533967,1,35,189,97,10,102,40.2
17488410,1,35,198,95,13,99,40.3
10457352,1,76,211,116,25,110,40.8
13167491,1,39,187,94,3,84,38.6
16164473,1,29,182,81,18,99,40.7
18129245,1,26,196,96,13,89,40.3
19136396,1,22,191,91,28,120,40.9
19512876,1,46,190,99,3,85,38.7
13076091,1,34,188,83,14,93,40.2
19652812,1,25,187,79,4,85,38.9
14603907,0,32,165,63,21,104,40.5
17676495,0,27,150,57,29,99,40.9
11969058,1,22,183,85,10,89,39.9
16352202,0,45,164,58,16,103,40.3
11077721,1,21,186,88,20,110,40.3
16942721,1,21,186,89,26,106,40.7
16814843,0,24,159,62,24,109,40.7
17014367,1,20,180,77,16,95,40.2
13709675,0,59,173,68,29,111,41
14989099,1,29,179,79,18,96,40.6
12890236,1,32,189,93,8,84,39.3
12007671,0,73,183,79,15,91,40
19352171,0,47,179,78,8,86,39.4
17701271,0,39,175,70,29,110,41.1
14226294,1,71,185,92,29,113,40.6
12068951,1,22,175,77,2,79,38.4
13972724,1,47,187,87,16,103,40.2
12200442,1,25,180,81,7,84,39.5
18350051,1,65,161,68,29,102,40.8
15864287,1,69,183,87,27,112,41
12750740,1,30,179,85,28,110,40.6
19020569,0,54,163,65,3,80,38.8
14500639,0,67,156,55,28,115,40.8
12397872,0,30,173,67,3,83,38.6
19199843,1,69,188,89,6,88,39.4
17621749,0,34,168,66,17,100,40.5
15323218,0,47,161,67,25,103,40.5
10908428,0,25,167,62,29,97,40.8
17791940,1,49,170,70,13,95,40.3
16103122,0,22,148,48,29,106,40.9
10078782,0,36,153,57,28,113,41
11357658,1,30,202,109,26,102,40.5
12269522,0,20,157,57,6,82,39.1
19908553,1,75,181,81,15,97,40.2
19005390,1,34,187,91,26,110,40.9
14687327,1,37,178,88,7,86,39.2
11722504,0,29,164,58,21,94,40.8
18191103,0,63,142,49,25,92,41
15020614,0,21,173,68,29,112,40.7
18625017,0,23,163,65,22,103,40.5
12066469,0,42,169,68,16,97,40.6
17624255,0,52,182,77,4,86,38.8
18663553,1,27,193,92,21,97,40.6
16383070,1,21,183,88,7,94,39.4
17067067,0,33,151,50,15,95,40
14186239,1,56,189,98,6,83,39.2
12162019,1,21,197,101,30,108,41
16951036,1,54,170,72,4,88,38.5
17556420,0,31,157,61,26,115,40.7
10503067,0,54,167,71,9,96,39.4
10420638,1,61,188,86,25,107,40.4
16507369,1,48,179,78,10,85,40.1
19159461,0,40,158,55,16,84,40.1
14526073,1,44,190,96,21,99,40.6
15077435,1,35,167,68,12,95,39.8
12395994,0,77,153,54,12,88,40
19098320,1,61,187,96,17,90,40.3
14936214,0,30,159,58,10,87,39.9
10137587,0,44,169,62,22,103,40.5
17838616,0,29,138,45,13,101,40.1
18218682,0,24,169,68,21,103,40.3
19315715,1,25,190,95,3,85,38.4
18682525,0,30,159,56,15,105,40.5
18369171,1,78,195,104,18,96,40.7
12363133,0,21,177,76,20,106,40.6
13460665,1,74,185,83,17,100,40.2
19447937,0,55,176,71,27,106,40.8
16144515,1,72,193,103,13,87,39.9
17062097,0,47,171,67,10,96,40.1
10175007,1,28,207,103,10,96,40.1
12052953,0,21,155,58,25,105,40.7
17379326,0,55,160,64,30,105,40.8
18549283,0,20,180,74,13,94,40.1
19668956,1,46,193,92,9,87,40.2
18521918,1,27,184,84,21,99,40.6
12285104,1,25,197,93,25,97,40.9
19532190,1,51,177,74,11,94,40
19010825,1,40,180,82,14,88,40.1
13719936,0,24,166,68,18,92,40.4
17708162,0,20,170,69,6,87,39.2
15258769,0,40,162,60,27,109,40.4
13420481,1,28,187,95,27,102,40.8
13152002,0,43,149,56,21,103,40.5
19773706,0,52,171,69,10,96,40
17844092,1,38,178,81,26,110,40.6
19809046,1,26,185,85,15,93,40.2
17528796,1,59,189,96,2,84,38.5
19044155,1,31,204,101,8,95,39.6
12451895,1,76,185,94,15,85,40.1
11262140,0,56,171,69,25,107,40.7
15148015,0,26,167,63,24,99,40.9
18795586,0,21,167,67,23,111,40.7
13095014,0,64,182,83,25,105,40.9
13838785,1,59,187,90,1,81,37.4
13584547,1,30,171,72,18,101,40.5
14881120,0,30,148,53,18,89,40.5
10038255,0,69,191,88,6,82,38.8
11677554,0,21,183,73,27,103,40.8
18382670,1,34,164,74,6,85,39.3
18588095,1,78,203,110,24,110,40.8
11432789,0,74,178,71,20,101,40.5
10080947,0,53,172,70,25,102,40.6
16073679,1,44,179,82,6,87,39.3
12099947,0,67,175,72,13,95,40.3
16483702,1,27,202,104,17,92,40.3
15263095,0,41,166,66,22,93,40.9
10400394,0,35,147,47,15,90,40.3
14551353,1,35,171,81,18,96,40.4
15962526,0,57,170,75,28,113,40.7
13509980,1,66,192,90,2,79,37.9
16438858,0,28,146,50,25,97,41
14425426,0,79,164,66,17,99,40.3
13808789,0,68,150,56,19,107,40.4
15673884,0,29,184,79,23,90,40.6
14729590,1,48,187,96,8,80,39.6
17464572,0,62,161,65,11,88,39.5
19820276,0,23,159,54,6,86,39.5
17943492,1,26,190,87,23,100,40.7
16191197,0,43,144,49,12,83,39.9
19659981,1,27,189,82,27,109,40.6
19565651,0,45,184,81,13,95,40
18058179,1,39,200,105,18,99,40.5
15459065,1,43,192,94,14,87,40.5
17014540,1,29,170,71,13,91,40.3
19880912,1,26,188,82,28,112,40.7
17124024,1,79,189,92,17,104,40.2
16128896,1,61,187,87,23,98,40.8
18281150,1,20,182,81,1,75,37.5
12184919,1,41,178,87,15,83,40.3
12904385,1,38,173,77,9,94,39.6
14719047,1,30,178,75,1,77,38.2
14306071,0,66,167,64,14,95,39.8
13523138,1,37,194,99,12,87,40
14262440,1,65,183,89,23,103,40.7
10546857,1,25,179,81,19,104,40
14623070,0,55,167,64,21,98,40.6
11538998,0,20,146,46,14,91,40.5
13599276,1,72,204,112,24,107,40.6
12310835,1,47,196,101,22,103,40.9
10670189,1,38,185,85,29,110,40.8
17352220,0,56,174,76,11,90,39.7
14962603,0,41,149,47,9,93,39.7
11676742,0,39,158,56,24,109,40.7
13609689,1,41,165,69,25,108,41.2
19549552,0,70,161,63,13,85,39.9
11675994,0,58,154,58,2,89,38
15446868,1,21,207,102,7,84,39.3
17085349,1,52,180,76,14,97,40.4
19443024,1,49,177,77,5,95,39.6
15612261,1,36,181,87,19,105,40.4
16475143,1,45,173,84,6,95,39.1
19267304,0,59,183,79,9,82,40
12026295,0,28,171,72,13,92,40.1
19288982,1,36,180,83,21,107,40.5
13856858,1,41,173,71,16,85,40.2
18804945,1,59,181,86,14,94,39.9
19467322,0,63,174,73,9,88,39.5
16523923,0,67,156,54,5,89,39.1
13629128,0,57,165,60,19,91,40.2
10556321,1,39,167,69,8,79,39.8
11330769,0,21,163,62,14,91,39.9
12373597,1,43,189,89,15,94,40.4
15066265,1,69,184,88,15,99,39.9
19246536,0,21,162,60,16,96,40
16779932,0,41,177,74,3,77,38.5
14092613,1,21,182,83,10,89,39.5
13126945,0,70,171,69,8,87,39.3
17451888,0,40,173,68,11,93,40.1
17321754,1,54,181,82,30,110,40.7
14448753,1,44,183,84,3,84,38.4
19360999,0,32,173,69,7,88,39.4
10937585,1,42,159,69,5,88,39.2
14123582,1,41,195,101,14,94,40.3
15756788,0,30,168,69,2,85,37.8
11453274,1,37,190,95,29,116,40.6
19457716,1,48,175,78,5,86,39.6
19818659,1,23,200,101,27,106,41
10774344,0,51,141,48,12,87,39.9
10030937,1,41,176,74,25,105,41
10746319,0,23,152,52,29,114,40.9
14311584,0,57,160,57,2,90,38
17446692,0,33,166,62,20,99,40
19269815,0,35,167,67,13,93,40.2
16027045,1,65,194,98,18,97,40.4
16637958,1,32,168,72,29,102,40.8
14510596,1,25,188,95,29,112,41.1
15744627,1,38,172,76,25,109,40.4
10967054,0,37,147,54,13,105,40.2
17317003,0,22,173,70,15,96,40.2
15478147,0,33,153,60,8,84,39.4
18703308,1,25,174,73,15,105,40.2
13826942,0,72,158,59,2,71,38.6
19060153,1,26,198,100,26,106,40.9
10985266,0,25,161,63,22,101,40.6
19719438,1,51,182,89,24,108,40.9
12372384,0,32,156,59,12,93,40.1
13572891,0,21,174,67,5,89,39.2
14512475,1,32,194,94,24,98,40.8
15402342,1,48,197,95,27,104,40.6
19140513,1,40,181,85,30,107,40.7
11604799,1,24,173,75,13,97,40.2
12927376,1,42,191,87,15,86,40.2
15278532,1,65,176,85,8,100,39.8
17345209,1,52,180,84,4,84,38.9
10001607,0,34,178,79,19,96,40.6
17663119,1,44,178,74,26,112,40.3
14359991,0,53,170,64,28,104,40.7
19981490,1,72,183,83,27,104,41.2
17344307,0,35,155,60,26,108,40.8
10994307,1,33,186,82,5,86,38.9
17618584,1,73,203,106,27,101,40.4
11198764,1,25,187,90,19,92,40.4
11876815,1,33,175,81,21,102,40.6
11692750,0,31,158,52,5,89,39.2
10515522,0,28,178,71,20,97,40.2
18456841,1,44,190,97,19,104,40.1
11033102,1,27,187,85,16,101,40.1
18765912,1,39,189,92,19,105,40.1
12130100,0,41,192,83,6,90,39.4
15178043,0,25,178,71,5,94,39.2
10322549,0,58,161,65,27,106,40.6
14262321,1,60,187,91,18,99,39.9
10599580,1,74,177,80,14,93,39.9
18696318,0,27,157,53,10,92,40
13167830,0,30,161,57,16,95,40.2
12593779,0,30,171,65,19,102,40.7
14486931,1,20,199,105,21,99,40.5
12607594,0,79,166,65,2,84,38
11037321,1,28,180,79,28,103,40.7
15734987,1,66,197,101,8,87,39.6
10859138,1,60,201,102,11,88,39.9
12986948,0,26,156,58,10,91,39.6
17856212,1,52,187,87,9,91,39.7
17774025,1,30,177,80,9,92,39.4
14822669,0,59,161,57,28,110,40.5
14691174,1,55,179,83,14,98,40.1
18225492,1,49,195,106,24,111,40.5
10980657,1,57,182,84,11,98,39.9
10979395,1,61,191,96,26,107,41.2
13420464,1,38,192,86,14,95,40.4
10808035,0,61,159,62,4,85,38.5
16570599,0,78,152,54,2,89,38
10925816,0,58,159,62,7,79,39.8
12689269,0,30,173,68,27,100,41
13727191,0,43,167,61,3,98,38.4
15226965,0,63,173,71,29,108,40.9
16455396,0,63,146,45,14,101,40.1
10429599,0,53,167,64,8,89,39.9
11427300,0,63,175,73,23,106,40.6
10416988,0,60,166,67,8,80,39.5
18011669,0,28,153,56,20,103,40.6
18935849,0,46,163,60,22,106,40.7
19922195,1,50,202,102,2,81,38.3
16687495,1,23,184,81,21,104,40.2
18885698,0,28,161,56,28,111,40.9
12922305,1,22,196,96,28,117,40.9
17723721,1,42,174,76,29,108,41.1
16995848,0,36,170,69,8,88,39.6
15870890,1,27,175,73,29,109,41
12929269,1,40,193,93,2,91,38.3
16126751,1,33,177,82,23,102,40.8
11281926,0,35,175,72,24,95,40.7
14575221,1,70,184,84,26,110,40.7
19321271,1,22,190,94,26,108,40.6
11553280,1,22,186,91,7,87,39.3
11570095,1,24,188,84,26,113,40.9
11034596,1,20,192,90,20,106,40.4
16280456,0,21,170,70,15,96,40.2
14278089,0,21,160,57,18,97,40.2
12419219,0,62,161,61,3,85,38.7
11894615,1,49,177,78,12,94,40
12204696,0,34,163,61,1,74,38.2
17352263,0,22,149,52,22,103,41
17806696,0,35,162,55,2,80,38
15502339,1,31,182,85,10,83,39.5
19120634,0,22,159,59,6,87,39.4
18448080,0,30,162,58,19,100,40.5
11090784,0,42,164,62,24,105,40.4
14277142,0,26,166,58,28,109,40.8
17238942,0,22,165,57,29,107,40.5
19154250,0,62,158,59,29,111,41
10594270,0,26,145,46,28,105,40.9
12986003,1,52,168,69,20,97,40.5
13575449,0,24,153,47,20,99,40.6
14042359,0,45,180,78,12,99,39.8
17143494,1,40,181,79,12,89,39.7
13368237,0,35,152,51,18,96,40.6
12278963,1,40,204,109,2,76,38.1
13441099,1,79,184,87,21,100,40.5
14062952,1,21,187,86,23,96,41
13580732,0,52,161,63,14,96,40
11741996,0,70,179,73,25,107,40.7
10926498,1,66,178,84,24,109,40.5
19661726,1,46,181,87,27,106,40.8
16916239,1,20,180,81,26,110,40.8
19088452,1,61,187,89,11,88,40
15850859,0,21,168,63,8,80,39.6
10512741,0,28,176,75,18,98,40.3
16169462,1,23,189,89,8,82,39.7
15585449,1,20,176,79,15,95,40.2
14654889,1,27,185,90,20,103,40.3
11027771,0,62,163,67,28,105,40.8
12112715,1,24,189,93,20,93,40.4
17146894,0,20,179,76,26,108,41.2
17328365,1,32,204,108,17,96,40.1
19742636,0,75,156,60,7,81,39.5
17811144,0,35,134,39,6,90,39.1
18662357,1,28,181,82,2,88,37.8
19345198,1,33,173,76,18,89,40.1
12236279,0,53,147,54,22,100,40.6
17228615,1,38,186,88,27,102,40.9
17837601,1,35,184,84,8,80,39.7
17658201,0,47,173,76,24,100,40.8
19414696,1,30,182,88,4,78,39.1
16516394,1,43,177,80,27,103,40.9
12853692,0,20,161,60,29,107,40.3
11174359,1,22,176,78,12,91,40.1
15741727,0,43,179,77,2,83,37.9
13785680,1,24,177,78,8,85,39.6
16739169,1,28,196,95,2,89,38.6
10841635,1,21,198,99,27,98,41
13043269,1,51,186,90,2,83,38.1
16068699,0,48,160,59,1,79,37.6
12315713,0,28,166,60,20,98,40.7
10336316,0,23,172,62,23,103,40.8
19069858,1,58,185,89,2,89,38.4
17379015,0,24,157,50,14,95,40.3
11381149,1,33,176,79,13,101,40
13708720,1,25,200,107,9,92,39.7
16419920,0,37,161,56,8,90,39.5
15503569,1,31,191,100,23,100,41
12560417,1,35,179,79,26,106,41
16531092,0,69,151,54,21,97,40.1
12338479,0,31,162,58,21,100,40.5
12074880,0,43,167,58,29,106,41.1
19023270,1,32,190,90,1,84,37.9
13207490,1,60,195,102,25,104,40.5
17452059,0,34,160,60,4,78,39
19943533,1,22,198,91,23,102,40.8
11946762,1,57,190,89,19,97,40.6
16247292,0,64,183,79,17,99,40.3
13370036,0,32,153,52,5,89,39.2
16609098,1,59,195,90,25,93,40.8
13712094,1,45,193,97,8,93,39.4
16545953,1,54,197,97,16,100,40.4
18176641,0,27,165,59,20,96,40.3
14100100,0,52,159,58,11,86,39.7
16027572,0,28,176,69,3,79,38.9
11384461,0,39,141,50,27,96,40.5
13499662,1,27,198,103,29,107,41
16250104,1,22,184,79,15,94,40.3
14101391,0,50,161,67,3,83,38.2
13599605,0,72,177,75,15,89,40
19284286,0,55,174,70,11,83,40
19265718,0,26,159,58,28,114,40.7
14076859,1,79,207,119,14,94,39.9
17636210,1,31,210,112,20,107,40.7
11894213,0,22,183,77,27,106,41.2
19827818,1,65,193,96,16,87,40.4
13015459,0,70,166,64,23,106,40.3
13000045,1,56,181,84,15,86,39.9
16030476,0,42,176,71,16,91,40.2
18698026,1,38,189,91,11,100,40.2
10861165,1,44,191,90,12,93,40
15274655,1,32,180,83,14,99,40.1
16931203,0,62,171,75,12,92,39.8
14428857,0,57,170,66,10,92,39.4
14923037,1,32,182,81,5,92,39.1
12761816,0,37,156,53,2,84,38
10531071,1,42,189,93,22,105,40.6
19246762,1,46,168,72,18,89,40.4
10118920,1,48,159,60,21,98,40.6
15058354,1,40,170,76,18,100,40.4
15944181,1,22,185,84,26,102,40.5
15435063,1,26,194,93,22,101,40.6
11988867,1,62,196,94,14,89,40.1
12675816,1,49,195,100,3,85,38.3
11654802,1,27,180,79,21,105,40
17531064,1,61,181,87,25,112,40.7
16156425,1,22,172,74,8,85,39.5
11914234,1,52,173,74,6,88,39.3
11290718,0,23,146,42,22,98,40.2
18339409,0,53,163,67,29,109,40.9
13599753,0,43,174,71,12,91,40.1
19106840,0,46,171,73,28,116,40.9
14373677,1,69,169,69,6,92,39.7
12737617,1,71,189,97,9,86,39.9
11308308,0,26,132,36,5,91,39.2
16566394,0,27,159,61,17,96,40.5
19019342,0,40,189,89,25,109,40.4
10232911,1,79,179,81,15,98,40.1
18683281,0,24,162,58,27,114,40.8
10494313,0,22,188,81,16,97,40.3
10994334,0,23,174,69,2,83,38
18909493,0,74,146,50,19,101,40.5
18297144,0,30,173,70,28,108,40.7
13377924,1,76,179,86,18,100,40.5
11271537,1,61,170,72,13,85,39.9
17818142,0,65,160,58,14,97,40.2
13526488,0,24,163,60,6,78,39.5
13392008,1,24,180,84,21,98,40.6
18497562,1,73,174,75,23,97,40.7
15846563,1,33,200,97,2,82,38
16353157,1,47,200,103,3,72,39.1
19119246,1,32,177,82,7,83,39.4
18987184,0,37,163,62,26,101,40.7
16943426,0,47,175,69,29,117,41.1
16765426,1,38,194,99,13,93,40.1
13526519,0,31,154,59,4,73,39.1
17873644,0,37,173,64,14,99,40.6
13293471,1,37,190,89,2,84,37.8
15140300,0,33,169,64,3,83,38.7
11130197,1,22,184,79,19,100,40.5
10131998,0,56,162,63,20,110,40.7
10335063,1,64,188,95,17,95,40.3
17219796,0,29,165,64,8,97,39.9
14098376,0,64,176,75,5,87,39.3
10388266,0,65,150,54,11,87,40
16409875,1,29,186,79,9,84,39.6
12068636,1,37,192,88,9,90,39.5
19131729,0,50,147,45,23,102,40.8
17230828,1,24,194,87,12,89,40.2
17208086,0,41,159,60,13,95,40.1
16602721,1,74,185,83,10,93,40.4
13134028,1,20,193,98,5,88,39.2
12522612,1,38,190,96,1,76,37.4
17580170,1,35,194,98,24,103,40.6
17725825,1,68,184,87,11,92,40.1
14937430,1,24,168,69,10,103,40
12136065,1,26,175,78,8,94,39.4
10752745,1,61,196,96,2,73,38.5
12652924,1,62,184,83,8,75,39.5
18501352,1,47,172,72,23,103,40.5
11985714,1,69,186,83,29,114,40.9
17557738,1,41,194,100,19,102,40.4
16045051,1,35,180,86,17,101,40.4
12968318,0,23,164,60,3,83,38.5
16992333,0,56,157,62,6,91,39.6
19332658,1,33,192,97,22,101,40.4
10529727,0,21,177,73,17,96,40.4
10135700,0,65,157,54,23,97,40.4
19954248,0,35,162,55,16,92,40.5
16764469,1,22,160,64,21,102,40.5
11895218,0,48,168,63,1,79,37.9
17454866,0,35,167,69,11,96,39.8
18230287,1,48,166,73,7,100,39.3
10159698,1,59,177,82,13,84,39.8
12356103,0,72,173,73,15,97,40.5
11950470,0,22,176,71,1,78,37.7
17171621,1,45,193,92,17,97,40.3
14784975,1,22,188,90,20,96,40.5
19522660,0,27,174,74,4,87,38.8
12224217,1,57,183,93,6,90,39.4
14533301,0,20,180,78,24,110,40.8
19359460,1,57,182,88,28,101,40.8
18204223,1,27,186,93,27,104,40.4
18818738,0,43,164,61,2,81,37.8
12260850,1,21,185,87,12,88,39.9
15004834,0,29,183,75,20,98,40.5
11451387,1,24,173,71,23,103,40.4
18422331,1,72,177,79,6,81,39.1
12249923,1,26,191,93,13,89,40.3
10588830,0,56,166,61,20,94,40.7
16460468,0,66,153,54,19,90,40.2
11791421,1,25,195,93,17,96,40.6
12386684,0,35,179,75,19,100,40.5
19573457,0,24,147,48,4,91,38.8
13310186,0,40,152,55,8,83,39.7
10671134,1,33,159,64,11,90,39.8
18728301,0,24,149,47,20,98,40.4
19114855,0,25,164,56,20,93,40.4
13732076,0,47,169,59,29,102,41.1
13654804,1,20,189,91,10,93,40.1
13089237,0,36,143,47,2,84,37.6
15307579,1,27,172,75,2,86,38.2
19665517,1,27,175,77,29,117,40.9
13285045,0,24,166,65,4,76,38.8
18231939,0,37,162,59,10,90,39.8
11382604,1,32,196,99,1,79,37.5
12888552,1,22,186,86,12,97,40.2
11977275,1,47,195,94,20,94,40.5
16076553,1,39,199,98,3,76,38.7
15455162,1,74,179,85,11,82,39.8
13837020,0,23,166,68,7,93,39.4
19451433,1,39,186,88,25,101,40.9
15713480,0,26,173,66,26,104,41
11475798,1,38,168,70,27,108,40.7
11904408,1,47,186,92,14,102,40.3
16325622,1,42,178,81,27,106,40.8
13506287,1,23,187,78,11,87,39.7
15085016,0,54,181,81,19,95,40.4
18637321,1,41,198,101,3,75,38.7
18552958,1,42,179,84,27,108,41
10487596,0,21,164,61,30,112,40.6
17828598,0,25,167,62,3,89,38.5
17632939,0,43,149,53,4,84,38.8
10597755,0,41,175,78,28,101,40.7
16191860,0,63,168,67,2,86,37.8
17095920,0,76,169,68,23,92,40.3
18444300,1,79,190,95,17,91,40.4
13809747,1,54,189,93,18,105,40.2
13546565,0,30,172,67,22,112,40.3
12651082,1,27,181,79,2,79,38.2
14408849,0,47,159,56,2,90,38.1
10537922,1,61,181,87,29,103,41
15695294,0,65,163,59,5,81,39.3
11041500,1,23,190,85,17,98,40.2
13291915,1,33,180,80,27,121,40.9
18551947,1,39,187,90,13,105,39.9
16053189,1,43,176,82,13,88,40.3
18715447,0,26,179,76,21,105,40.6
18502026,1,42,195,102,30,107,40.9
15937849,1,36,187,91,7,78,39.5
18097245,1,20,191,93,8,91,39.5
18799489,1,61,199,107,20,99,40.8
18972763,0,28,149,52,7,83,39.2
18038309,1,55,188,94,21,98,40.5
13135709,0,79,151,51,4,83,39.1
13344956,0,22,147,49,27,105,40.7
17670701,1,65,176,82,15,97,40.1
15852151,0,43,168,66,20,102,40.2
10239890,1,26,188,87,8,76,39.5
12191640,0,51,175,68,4,89,38.9
14875082,1,42,164,61,20,111,40.9
16295152,1,31,176,75,20,97,40.5
16395725,0,42,163,60,10,90,40
18616446,1,26,203,100,4,81,38.9
15595197,1,29,189,85,18,90,40.4
19500143,0,46,169,73,23,94,40.7
11395289,1,64,198,99,28,103,40.6
15363345,0,27,162,64,12,91,39.8
14085749,0,76,164,64,4,78,39.1
16406005,1,66,181,86,18,100,40.4
11173286,1,20,194,88,6,93,39.1
17674314,1,23,188,91,1,88,37.6
10562381,1,20,189,85,7,87,39.6
19308742,0,34,154,58,26,108,40.7
17146357,0,48,156,58,3,84,38.8
19276247,1,22,171,71,9,83,39.7
15666170,0,20,161,58,16,85,40.4
14083021,0,33,159,63,30,106,41
11204053,1,27,185,85,17,108,40.4
13243907,0,70,188,88,21,105,40.3
18748015,1,30,194,93,18,96,40.5
12339352,1,75,213,119,13,95,39.8
11717487,1,53,197,104,28,106,40.6
10920375,1,29,178,83,28,104,40.8
11098375,0,45,170,70,4,87,39.1
15627503,1,35,179,76,5,79,39
12020939,1,63,202,106,21,91,40.8
17138415,0,71,171,67,27,112,40.5
14943892,0,20,160,58,15,90,40.3
19095559,1,50,199,102,7,88,39.6
10578108,0,73,166,64,26,106,40.6
12624781,1,21,184,85,6,82,39.3
14454416,0,29,157,55,18,102,40.2
12053690,0,39,173,69,24,102,41
10078779,1,38,182,88,9,94,39.7
13629888,0,60,173,70,11,97,39.8
12276950,1,31,190,92,13,92,40
10441273,1,45,191,91,14,94,39.9
12322121,1,22,182,84,13,92,40.1
11755851,0,45,149,50,17,102,40.4
12042773,0,25,158,62,10,90,39.7
17755991,0,46,167,69,13,90,40
12904216,1,43,195,95,8,83,39.3
15676164,1,41,185,87,19,104,40.6
13759293,1,74,196,100,10,92,39.7
15509137,1,26,177,75,11,85,39.9
12179387,0,64,169,71,19,100,40.5
18704131,0,52,152,58,13,98,40.4
13865204,0,48,166,67,9,95,39.7
14490171,0,20,183,77,25,103,40.6
13226331,1,28,186,82,12,94,39.6
